invoice,custID,prodID,amt,qty,discounted,SalesDate,Department
25910,39,5,183,176,0,11/13/2009 0:00,TPCW
31671,22,100,343,164,0,11/13/2009 0:00,TPCW
33163,30,77,381,74,0,11/13/2009 0:00,TPCW
34577,11,61,395,33,0,11/13/2009 0:00,TPCW
34790,4,19,214,191,0,11/13/2009 0:00,TPCW
35584,17,105,171,72,0,11/13/2009 0:00,TPCW
38500,33,60,138,106,0,11/13/2009 0:00,TPCW
40042,26,36,144,159,0,11/13/2009 0:00,TPCW
46823,38,87,324,22,0,11/13/2009 0:00,TPCW
47602,36,85,179,138,0,11/13/2009 0:00,TPCW
48827,9,71,177,81,0,11/13/2009 0:00,TPCW
54437,16,54,318,52,0,11/13/2009 0:00,TPCW
1406,5,48,394,102,0,11/12/2009 0:00,TPCW
1621,26,88,253,158,1,11/12/2009 0:00,TPCW
2457,10,6,362,138,0,11/12/2009 0:00,TPCW
11320,21,97,395,156,0,11/12/2009 0:00,TPCW
16428,12,103,375,39,0,11/12/2009 0:00,TPCW
17044,9,100,106,17,0,11/12/2009 0:00,TPCW
17044,9,17,399,85,0,11/12/2009 0:00,TPCW
20478,34,77,359,199,0,11/12/2009 0:00,TPCW
21217,22,2,354,66,0,11/12/2009 0:00,TPCW
30129,32,97,156,155,0,11/12/2009 0:00,TPCW
32563,6,89,310,28,0,11/12/2009 0:00,TPCW
32897,37,14,266,186,0,11/12/2009 0:00,TPCW
33670,36,22,294,190,0,11/12/2009 0:00,TPCW
35272,8,24,149,98,0,11/12/2009 0:00,TPCW
38856,40,86,356,16,0,11/12/2009 0:00,TPCW
39531,23,10,399,15,0,11/12/2009 0:00,TPCW
39987,2,64,338,149,0,11/12/2009 0:00,TPCW
43666,25,39,105,198,0,11/12/2009 0:00,TPCW
48028,29,49,245,50,0,11/12/2009 0:00,TPCW
51598,33,76,144,194,0,11/12/2009 0:00,TPCW
52475,1,67,364,47,0,11/12/2009 0:00,TPCW
53315,35,10,240,162,0,11/12/2009 0:00,TPCW
53435,4,63,348,182,0,11/12/2009 0:00,TPCW
53959,16,2,396,192,0,11/12/2009 0:00,TPCW
322,4,19,333,185,0,11/11/2009 0:00,TPCW
1571,26,46,277,18,0,11/11/2009 0:00,TPCW
2450,1,24,101,16,0,11/11/2009 0:00,TPCW
5431,13,13,169,91,0,11/11/2009 0:00,TPCW
7476,6,60,326,121,0,11/11/2009 0:00,TPCW
12932,25,4,398,132,0,11/11/2009 0:00,TPCW
19127,2,98,305,82,0,11/11/2009 0:00,TPCW
20661,32,68,188,83,0,11/11/2009 0:00,TPCW
24083,9,41,246,149,0,11/11/2009 0:00,TPCW
26776,29,95,206,193,0,11/11/2009 0:00,TPCW
28130,14,88,336,193,0,11/11/2009 0:00,TPCW
32237,20,45,212,151,0,11/11/2009 0:00,TPCW
33421,3,11,211,193,0,11/11/2009 0:00,TPCW
35161,39,66,234,69,0,11/11/2009 0:00,TPCW
37555,34,67,326,132,0,11/11/2009 0:00,TPCW
39304,7,2,291,179,0,11/11/2009 0:00,TPCW
40319,12,37,138,157,0,11/11/2009 0:00,TPCW
42860,8,88,138,139,0,11/11/2009 0:00,TPCW
42860,8,11,116,195,0,11/11/2009 0:00,TPCW
45398,19,64,176,131,0,11/11/2009 0:00,TPCW
47119,30,81,305,160,0,11/11/2009 0:00,TPCW
54422,11,14,251,45,0,11/11/2009 0:00,TPCW
1139,22,73,232,130,0,11/10/2009 0:00,TPCW
4109,24,74,222,104,0,11/10/2009 0:00,TPCW
6063,21,64,325,72,0,11/10/2009 0:00,TPCW
7852,11,50,157,152,0,11/10/2009 0:00,TPCW
8292,38,88,104,75,0,11/10/2009 0:00,TPCW
10374,13,8,317,44,0,11/10/2009 0:00,TPCW
11732,2,59,342,52,0,11/10/2009 0:00,TPCW
13816,29,93,340,83,0,11/10/2009 0:00,TPCW
16712,32,58,271,49,0,11/10/2009 0:00,TPCW
16712,32,96,131,30,0,11/10/2009 0:00,TPCW
20383,35,84,221,43,0,11/10/2009 0:00,TPCW
26618,12,37,383,120,0,11/10/2009 0:00,TPCW
27826,5,9,324,84,0,11/10/2009 0:00,TPCW
30913,33,56,326,62,0,11/10/2009 0:00,TPCW
33931,28,22,277,99,0,11/10/2009 0:00,TPCW
34911,18,82,215,128,0,11/10/2009 0:00,TPCW
34911,18,55,354,173,0,11/10/2009 0:00,TPCW
47999,39,63,285,77,0,11/10/2009 0:00,TPCW
48124,34,9,118,165,0,11/10/2009 0:00,TPCW
1145,11,54,219,51,0,11/9/2009 0:00,TPCW
1472,35,53,206,135,0,11/9/2009 0:00,TPCW
1500,1,23,167,33,0,11/9/2009 0:00,TPCW
5076,18,13,126,119,0,11/9/2009 0:00,TPCW
9546,25,16,188,19,0,11/9/2009 0:00,TPCW
12493,8,52,151,45,0,11/9/2009 0:00,TPCW
20645,4,90,285,142,0,11/9/2009 0:00,TPCW
21915,30,30,381,27,0,11/9/2009 0:00,TPCW
23951,10,58,385,111,0,11/9/2009 0:00,TPCW
24109,6,76,345,29,0,11/9/2009 0:00,TPCW
28054,33,79,373,121,0,11/9/2009 0:00,TPCW
30767,22,39,148,120,0,11/9/2009 0:00,TPCW
33386,31,44,110,51,0,11/9/2009 0:00,TPCW
37092,27,29,318,125,0,11/9/2009 0:00,TPCW
37655,3,96,184,186,0,11/9/2009 0:00,TPCW
40902,39,44,238,183,0,11/9/2009 0:00,TPCW
40902,39,95,247,39,0,11/9/2009 0:00,TPCW
48153,37,92,259,86,0,11/9/2009 0:00,TPCW
55336,26,11,159,185,0,11/9/2009 0:00,TPCW
55336,26,56,332,29,0,11/9/2009 0:00,TPCW
5858,29,78,294,45,0,11/8/2009 0:00,TPCW
5858,29,11,101,188,0,11/8/2009 0:00,TPCW
5858,29,96,223,131,0,11/8/2009 0:00,TPCW
7691,24,86,320,182,0,11/8/2009 0:00,TPCW
10246,12,22,289,60,0,11/8/2009 0:00,TPCW
22848,37,14,232,69,0,11/8/2009 0:00,TPCW
23565,25,59,360,169,0,11/8/2009 0:00,TPCW
23696,17,66,256,177,0,11/8/2009 0:00,TPCW
24177,31,103,183,46,0,11/8/2009 0:00,TPCW
26750,28,95,221,46,0,11/8/2009 0:00,TPCW
32402,30,57,320,163,0,11/8/2009 0:00,TPCW
32781,27,10,252,169,0,11/8/2009 0:00,TPCW
41295,26,14,164,123,0,11/8/2009 0:00,TPCW
43426,20,56,284,107,0,11/8/2009 0:00,TPCW
45372,13,93,115,102,0,11/8/2009 0:00,TPCW
47483,15,2,326,193,0,11/8/2009 0:00,TPCW
47856,38,46,297,20,0,11/8/2009 0:00,TPCW
53552,3,49,150,105,0,11/8/2009 0:00,TPCW
55413,35,43,125,151,0,11/8/2009 0:00,TPCW
366,5,61,137,104,0,11/7/2009 0:00,TPCW
428,27,32,400,162,0,11/7/2009 0:00,TPCW
462,8,51,138,171,0,11/7/2009 0:00,TPCW
4588,23,83,255,78,0,11/7/2009 0:00,TPCW
4590,37,92,238,113,0,11/7/2009 0:00,TPCW
7873,29,39,368,161,0,11/7/2009 0:00,TPCW
8334,28,95,132,109,0,11/7/2009 0:00,TPCW
8334,28,67,301,73,0,11/7/2009 0:00,TPCW
9076,33,27,220,83,0,11/7/2009 0:00,TPCW
11769,31,49,317,16,0,11/7/2009 0:00,TPCW
27417,19,34,169,75,0,11/7/2009 0:00,TPCW
27598,40,19,116,103,0,11/7/2009 0:00,TPCW
31481,4,103,195,12,0,11/7/2009 0:00,TPCW
34281,38,16,126,87,0,11/7/2009 0:00,TPCW
37840,24,95,255,180,0,11/7/2009 0:00,TPCW
38362,32,56,296,129,0,11/7/2009 0:00,TPCW
40713,25,76,238,139,0,11/7/2009 0:00,TPCW
41519,7,19,170,148,0,11/7/2009 0:00,TPCW
42874,1,50,162,187,0,11/7/2009 0:00,TPCW
42874,1,96,339,187,0,11/7/2009 0:00,TPCW
45008,2,86,256,189,0,11/7/2009 0:00,TPCW
48062,34,99,326,58,0,11/7/2009 0:00,TPCW
49504,36,46,179,164,0,11/7/2009 0:00,TPCW
52765,14,54,393,82,0,11/7/2009 0:00,TPCW
54807,3,25,171,80,0,11/7/2009 0:00,TPCW
55132,10,13,137,174,0,11/7/2009 0:00,TPCW
778,37,47,111,104,0,11/6/2009 0:00,TPCW
778,37,56,117,185,0,11/6/2009 0:00,TPCW
6150,34,100,268,161,0,11/6/2009 0:00,TPCW
6150,34,8,122,168,0,11/6/2009 0:00,TPCW
9833,14,42,132,14,0,11/6/2009 0:00,TPCW
13063,29,84,166,30,0,11/6/2009 0:00,TPCW
13510,19,90,183,74,0,11/6/2009 0:00,TPCW
16987,26,37,171,188,0,11/6/2009 0:00,TPCW
16987,26,5,193,28,0,11/6/2009 0:00,TPCW
27791,25,65,231,79,0,11/6/2009 0:00,TPCW
28639,24,93,382,110,0,11/6/2009 0:00,TPCW
28818,15,5,195,174,0,11/6/2009 0:00,TPCW
32523,11,72,324,39,0,11/6/2009 0:00,TPCW
33130,40,97,293,87,0,11/6/2009 0:00,TPCW
38619,1,13,296,95,0,11/6/2009 0:00,TPCW
45485,27,83,339,30,1,11/6/2009 0:00,TPCW
45903,30,46,257,38,0,11/6/2009 0:00,TPCW
45903,30,94,316,80,0,11/6/2009 0:00,TPCW
54524,36,21,193,110,0,11/6/2009 0:00,TPCW
55444,2,12,210,187,0,11/6/2009 0:00,TPCW
2021,22,65,250,72,0,11/5/2009 0:00,TPCW
2430,1,9,394,197,0,11/5/2009 0:00,TPCW
2430,1,86,246,125,0,11/5/2009 0:00,TPCW
2430,1,17,347,102,0,11/5/2009 0:00,TPCW
2591,14,83,236,45,0,11/5/2009 0:00,TPCW
5457,39,92,285,63,0,11/5/2009 0:00,TPCW
7014,9,40,102,188,0,11/5/2009 0:00,TPCW
8818,35,80,334,38,0,11/5/2009 0:00,TPCW
14114,4,52,179,177,0,11/5/2009 0:00,TPCW
18748,40,34,223,186,0,11/5/2009 0:00,TPCW
21542,7,57,266,149,0,11/5/2009 0:00,TPCW
23460,26,64,318,138,0,11/5/2009 0:00,TPCW
28574,31,80,363,11,0,11/5/2009 0:00,TPCW
29227,13,15,314,87,0,11/5/2009 0:00,TPCW
29336,32,75,225,132,0,11/5/2009 0:00,TPCW
29732,33,5,271,93,0,11/5/2009 0:00,TPCW
34350,19,37,261,169,0,11/5/2009 0:00,TPCW
35053,11,17,394,184,0,11/5/2009 0:00,TPCW
35583,17,51,322,179,0,11/5/2009 0:00,TPCW
43794,21,21,175,181,0,11/5/2009 0:00,TPCW
47642,18,78,371,161,0,11/5/2009 0:00,TPCW
48022,3,46,261,145,0,11/5/2009 0:00,TPCW
48022,3,6,172,137,0,11/5/2009 0:00,TPCW
51730,16,78,100,175,0,11/5/2009 0:00,TPCW
12639,36,57,144,119,0,11/4/2009 0:00,TPCW
12639,36,85,259,129,0,11/4/2009 0:00,TPCW
12859,11,64,290,176,0,11/4/2009 0:00,TPCW
13452,28,15,140,165,0,11/4/2009 0:00,TPCW
13471,23,68,288,119,0,11/4/2009 0:00,TPCW
16889,33,100,374,94,0,11/4/2009 0:00,TPCW
27785,16,52,297,36,0,11/4/2009 0:00,TPCW
27785,16,22,239,165,0,11/4/2009 0:00,TPCW
28141,3,38,123,52,0,11/4/2009 0:00,TPCW
28141,3,90,318,25,0,11/4/2009 0:00,TPCW
36090,32,59,362,176,0,11/4/2009 0:00,TPCW
37824,31,69,393,96,0,11/4/2009 0:00,TPCW
41473,26,64,319,115,0,11/4/2009 0:00,TPCW
43663,22,9,396,55,0,11/4/2009 0:00,TPCW
47712,17,40,333,118,0,11/4/2009 0:00,TPCW
55456,34,51,258,17,0,11/4/2009 0:00,TPCW
11106,17,66,399,71,0,11/3/2009 0:00,TPCW
12244,3,30,308,161,0,11/3/2009 0:00,TPCW
13418,20,19,389,37,0,11/3/2009 0:00,TPCW
14166,34,43,212,156,0,11/3/2009 0:00,TPCW
18274,6,49,301,165,0,11/3/2009 0:00,TPCW
18274,6,29,234,103,0,11/3/2009 0:00,TPCW
21702,18,24,339,143,0,11/3/2009 0:00,TPCW
21702,18,37,105,119,0,11/3/2009 0:00,TPCW
23423,7,48,193,42,0,11/3/2009 0:00,TPCW
26335,5,94,282,70,0,11/3/2009 0:00,TPCW
26816,40,21,197,171,0,11/3/2009 0:00,TPCW
30105,38,75,349,77,0,11/3/2009 0:00,TPCW
34049,27,5,191,99,0,11/3/2009 0:00,TPCW
34049,27,3,304,176,0,11/3/2009 0:00,TPCW
34082,8,67,192,84,0,11/3/2009 0:00,TPCW
34918,22,56,109,57,0,11/3/2009 0:00,TPCW
40324,26,77,225,17,0,11/3/2009 0:00,TPCW
45240,29,59,141,95,0,11/3/2009 0:00,TPCW
46302,39,37,220,170,0,11/3/2009 0:00,TPCW
46302,39,10,168,168,0,11/3/2009 0:00,TPCW
49577,28,25,229,160,0,11/3/2009 0:00,TPCW
49577,28,62,158,85,0,11/3/2009 0:00,TPCW
49577,28,14,362,136,0,11/3/2009 0:00,TPCW
50121,24,14,193,64,0,11/3/2009 0:00,TPCW
50121,24,61,385,38,0,11/3/2009 0:00,TPCW
54065,1,68,309,197,0,11/3/2009 0:00,TPCW
54674,23,72,154,97,0,11/3/2009 0:00,TPCW
54674,23,43,324,172,0,11/3/2009 0:00,TPCW
2927,15,30,353,29,0,11/2/2009 0:00,TPCW
3796,34,83,116,55,0,11/2/2009 0:00,TPCW
3796,34,102,384,156,0,11/2/2009 0:00,TPCW
3967,19,14,368,190,0,11/2/2009 0:00,TPCW
6494,12,60,190,160,0,11/2/2009 0:00,TPCW
6792,3,25,177,161,0,11/2/2009 0:00,TPCW
8547,25,61,185,31,0,11/2/2009 0:00,TPCW
8808,6,50,394,109,0,11/2/2009 0:00,TPCW
13196,30,6,129,101,0,11/2/2009 0:00,TPCW
15846,39,25,117,148,0,11/2/2009 0:00,TPCW
15846,39,38,382,89,0,11/2/2009 0:00,TPCW
17225,35,54,338,178,0,11/2/2009 0:00,TPCW
32435,36,31,262,12,0,11/2/2009 0:00,TPCW
33871,1,39,168,72,0,11/2/2009 0:00,TPCW
35049,21,82,351,169,0,11/2/2009 0:00,TPCW
37380,5,75,385,95,0,11/2/2009 0:00,TPCW
45814,9,70,282,20,0,11/2/2009 0:00,TPCW
49433,14,38,126,142,0,11/2/2009 0:00,TPCW
50898,24,24,299,83,0,11/2/2009 0:00,TPCW
54580,20,75,340,119,0,11/2/2009 0:00,TPCW
54833,11,78,183,11,0,11/2/2009 0:00,TPCW
1330,11,90,380,43,0,11/1/2009 0:00,TPCW
3483,17,80,327,67,0,11/1/2009 0:00,TPCW
9142,2,104,336,44,0,11/1/2009 0:00,TPCW
9925,21,53,332,62,0,11/1/2009 0:00,TPCW
10814,20,6,247,131,0,11/1/2009 0:00,TPCW
14165,19,5,229,198,0,11/1/2009 0:00,TPCW
14249,29,51,112,107,0,11/1/2009 0:00,TPCW
14756,7,52,227,194,0,11/1/2009 0:00,TPCW
14821,15,16,177,185,0,11/1/2009 0:00,TPCW
15858,13,34,161,31,0,11/1/2009 0:00,TPCW
17294,40,95,264,108,0,11/1/2009 0:00,TPCW
20008,16,41,359,178,0,11/1/2009 0:00,TPCW
23111,5,19,177,184,0,11/1/2009 0:00,TPCW
23111,5,79,154,175,0,11/1/2009 0:00,TPCW
26217,8,79,363,163,0,11/1/2009 0:00,TPCW
31464,35,74,189,170,0,11/1/2009 0:00,TPCW
32021,33,25,281,189,0,11/1/2009 0:00,TPCW
35797,18,50,198,87,0,11/1/2009 0:00,TPCW
38653,9,14,222,186,0,11/1/2009 0:00,TPCW
46381,4,39,249,143,0,11/1/2009 0:00,TPCW
52085,31,66,105,194,0,11/1/2009 0:00,TPCW
54318,26,86,387,20,0,11/1/2009 0:00,TPCW
1880,19,36,117,24,0,10/31/2009 0:00,TPCW
4560,14,87,222,198,0,10/31/2009 0:00,TPCW
4560,14,39,296,44,0,10/31/2009 0:00,TPCW
5013,39,22,103,175,0,10/31/2009 0:00,TPCW
5013,39,11,370,170,0,10/31/2009 0:00,TPCW
5117,29,78,354,183,0,10/31/2009 0:00,TPCW
5495,34,32,134,18,0,10/31/2009 0:00,TPCW
16432,27,46,388,133,0,10/31/2009 0:00,TPCW
17019,16,51,128,81,0,10/31/2009 0:00,TPCW
19302,26,51,258,124,0,10/31/2009 0:00,TPCW
21120,18,86,247,197,0,10/31/2009 0:00,TPCW
23089,2,1,353,166,0,10/31/2009 0:00,TPCW
26653,8,75,227,18,0,10/31/2009 0:00,TPCW
36737,4,52,330,111,0,10/31/2009 0:00,TPCW
45359,35,27,179,54,0,10/31/2009 0:00,TPCW
46423,12,1,365,43,0,10/31/2009 0:00,TPCW
46531,36,7,273,140,0,10/31/2009 0:00,TPCW
48903,6,83,167,147,0,10/31/2009 0:00,TPCW
52476,11,41,334,197,0,10/31/2009 0:00,TPCW
52785,3,24,245,72,0,10/31/2009 0:00,TPCW
4318,35,73,168,68,0,10/30/2009 0:00,TPCW
5607,9,61,313,81,0,10/30/2009 0:00,TPCW
8797,16,102,183,68,0,10/30/2009 0:00,TPCW
8866,25,49,239,137,0,10/30/2009 0:00,TPCW
8866,25,77,195,100,0,10/30/2009 0:00,TPCW
10438,5,88,282,104,0,10/30/2009 0:00,TPCW
13039,36,85,310,74,0,10/30/2009 0:00,TPCW
14747,3,56,130,30,0,10/30/2009 0:00,TPCW
15964,7,100,266,60,0,10/30/2009 0:00,TPCW
23299,21,21,360,61,0,10/30/2009 0:00,TPCW
30033,30,10,242,99,0,10/30/2009 0:00,TPCW
30983,8,92,162,81,0,10/30/2009 0:00,TPCW
37493,14,62,206,183,0,10/30/2009 0:00,TPCW
41368,22,80,239,39,0,10/30/2009 0:00,TPCW
43922,32,37,275,134,0,10/30/2009 0:00,TPCW
45447,17,41,250,31,0,10/30/2009 0:00,TPCW
45617,40,32,126,149,0,10/30/2009 0:00,TPCW
45617,40,62,377,141,0,10/30/2009 0:00,TPCW
47325,33,39,307,167,0,10/30/2009 0:00,TPCW
47325,33,86,369,43,0,10/30/2009 0:00,TPCW
52130,15,17,238,82,0,10/30/2009 0:00,TPCW
3208,34,52,112,106,0,10/29/2009 0:00,TPCW
3362,24,74,349,200,0,10/29/2009 0:00,TPCW
11100,15,85,279,145,0,10/29/2009 0:00,TPCW
15519,21,76,105,155,0,10/29/2009 0:00,TPCW
20502,19,88,185,111,0,10/29/2009 0:00,TPCW
20977,12,89,165,27,0,10/29/2009 0:00,TPCW
21115,10,11,392,96,0,10/29/2009 0:00,TPCW
23981,4,48,390,136,0,10/29/2009 0:00,TPCW
26726,5,47,205,76,0,10/29/2009 0:00,TPCW
27192,31,86,360,29,0,10/29/2009 0:00,TPCW
29735,14,84,191,193,0,10/29/2009 0:00,TPCW
33932,3,26,399,118,0,10/29/2009 0:00,TPCW
33932,3,86,149,172,0,10/29/2009 0:00,TPCW
33932,3,39,136,184,0,10/29/2009 0:00,TPCW
34816,30,49,212,13,0,10/29/2009 0:00,TPCW
36929,32,36,175,39,0,10/29/2009 0:00,TPCW
47593,6,29,351,45,0,10/29/2009 0:00,TPCW
52199,17,68,248,182,0,10/29/2009 0:00,TPCW
617,34,68,287,108,0,10/28/2009 0:00,TPCW
2641,10,104,143,139,0,10/28/2009 0:00,TPCW
2836,28,40,177,159,0,10/28/2009 0:00,TPCW
5986,2,40,297,117,0,10/28/2009 0:00,TPCW
9089,33,22,105,89,0,10/28/2009 0:00,TPCW
11648,6,6,355,132,0,10/28/2009 0:00,TPCW
18072,35,13,376,174,0,10/28/2009 0:00,TPCW
19836,40,17,397,197,0,10/28/2009 0:00,TPCW
21310,13,48,223,41,0,10/28/2009 0:00,TPCW
28284,20,52,205,98,0,10/28/2009 0:00,TPCW
28284,20,54,121,170,0,10/28/2009 0:00,TPCW
29430,9,6,194,52,0,10/28/2009 0:00,TPCW
29625,17,43,140,49,0,10/28/2009 0:00,TPCW
30358,3,73,176,103,0,10/28/2009 0:00,TPCW
30358,3,88,356,59,0,10/28/2009 0:00,TPCW
32153,15,39,380,182,0,10/28/2009 0:00,TPCW
37588,5,34,103,157,0,10/28/2009 0:00,TPCW
38104,19,63,125,33,0,10/28/2009 0:00,TPCW
40670,38,103,293,127,0,10/28/2009 0:00,TPCW
42494,32,86,188,93,0,10/28/2009 0:00,TPCW
42897,29,95,266,149,0,10/28/2009 0:00,TPCW
43846,25,101,203,59,0,10/28/2009 0:00,TPCW
53661,11,20,159,60,0,10/28/2009 0:00,TPCW
54155,21,14,241,32,0,10/28/2009 0:00,TPCW
54500,37,31,345,153,0,10/28/2009 0:00,TPCW
264,17,21,321,102,0,10/27/2009 0:00,TPCW
2474,23,35,222,55,0,10/27/2009 0:00,TPCW
2474,23,27,279,32,0,10/27/2009 0:00,TPCW
6137,40,50,120,82,0,10/27/2009 0:00,TPCW
7846,12,85,211,97,0,10/27/2009 0:00,TPCW
7846,12,2,181,70,0,10/27/2009 0:00,TPCW
12763,14,88,129,148,0,10/27/2009 0:00,TPCW
14996,1,83,294,63,0,10/27/2009 0:00,TPCW
20397,35,79,379,96,0,10/27/2009 0:00,TPCW
20885,36,82,144,157,0,10/27/2009 0:00,TPCW
21975,20,61,368,82,0,10/27/2009 0:00,TPCW
25943,15,44,349,132,0,10/27/2009 0:00,TPCW
25943,15,51,359,35,0,10/27/2009 0:00,TPCW
26796,19,60,366,69,0,10/27/2009 0:00,TPCW
26796,19,3,346,171,0,10/27/2009 0:00,TPCW
29233,9,14,348,98,0,10/27/2009 0:00,TPCW
36009,7,99,208,88,0,10/27/2009 0:00,TPCW
37906,32,17,303,15,0,10/27/2009 0:00,TPCW
40304,3,77,380,76,0,10/27/2009 0:00,TPCW
40434,28,14,139,129,0,10/27/2009 0:00,TPCW
41664,33,82,217,143,0,10/27/2009 0:00,TPCW
44452,29,31,227,43,0,10/27/2009 0:00,TPCW
45425,38,42,121,10,0,10/27/2009 0:00,TPCW
46069,25,80,117,135,0,10/27/2009 0:00,TPCW
49403,5,75,301,61,0,10/27/2009 0:00,TPCW
54204,21,26,167,185,0,10/27/2009 0:00,TPCW
1539,13,78,398,100,0,10/26/2009 0:00,TPCW
2918,17,49,257,121,0,10/26/2009 0:00,TPCW
3536,15,66,156,194,0,10/26/2009 0:00,TPCW
4907,8,59,113,153,0,10/26/2009 0:00,TPCW
5560,40,24,133,62,0,10/26/2009 0:00,TPCW
7639,21,68,293,89,0,10/26/2009 0:00,TPCW
8159,2,42,314,155,0,10/26/2009 0:00,TPCW
9919,12,33,159,89,0,10/26/2009 0:00,TPCW
14965,11,101,270,24,0,10/26/2009 0:00,TPCW
21970,23,68,320,83,0,10/26/2009 0:00,TPCW
22356,33,28,213,25,0,10/26/2009 0:00,TPCW
23730,9,13,144,65,0,10/26/2009 0:00,TPCW
38745,39,52,268,162,0,10/26/2009 0:00,TPCW
38868,38,70,264,146,0,10/26/2009 0:00,TPCW
39240,32,93,156,69,0,10/26/2009 0:00,TPCW
40952,30,58,108,194,0,10/26/2009 0:00,TPCW
43110,37,67,131,132,0,10/26/2009 0:00,TPCW
43110,37,86,116,59,0,10/26/2009 0:00,TPCW
47174,28,2,243,170,0,10/26/2009 0:00,TPCW
47174,28,105,201,148,0,10/26/2009 0:00,TPCW
48134,6,46,307,37,0,10/26/2009 0:00,TPCW
49036,29,38,219,71,0,10/26/2009 0:00,TPCW
49453,22,80,388,182,0,10/26/2009 0:00,TPCW
53199,26,74,192,127,0,10/26/2009 0:00,TPCW
55070,5,65,229,147,0,10/26/2009 0:00,TPCW
133,10,57,303,47,0,10/25/2009 0:00,TPCW
682,33,8,212,12,0,10/25/2009 0:00,TPCW
2718,14,81,129,166,0,10/25/2009 0:00,TPCW
9552,8,40,115,150,0,10/25/2009 0:00,TPCW
11344,16,1,261,58,0,10/25/2009 0:00,TPCW
13426,31,28,312,44,0,10/25/2009 0:00,TPCW
14764,28,94,261,56,0,10/25/2009 0:00,TPCW
15332,23,62,227,154,0,10/25/2009 0:00,TPCW
15572,11,94,233,44,0,10/25/2009 0:00,TPCW
24547,36,13,352,141,0,10/25/2009 0:00,TPCW
25628,5,21,143,38,0,10/25/2009 0:00,TPCW
28340,12,45,218,195,0,10/25/2009 0:00,TPCW
30614,9,103,264,49,0,10/25/2009 0:00,TPCW
34615,39,100,144,184,0,10/25/2009 0:00,TPCW
39045,6,46,322,140,0,10/25/2009 0:00,TPCW
39422,3,31,153,124,0,10/25/2009 0:00,TPCW
42238,32,6,261,71,0,10/25/2009 0:00,TPCW
50468,34,13,307,188,0,10/25/2009 0:00,TPCW
53305,35,62,400,187,0,10/25/2009 0:00,TPCW
54601,22,86,364,94,0,10/25/2009 0:00,TPCW
4005,22,80,304,115,0,10/24/2009 0:00,TPCW
5283,14,38,107,37,0,10/24/2009 0:00,TPCW
6172,38,55,117,112,0,10/24/2009 0:00,TPCW
7809,5,94,176,162,0,10/24/2009 0:00,TPCW
7809,5,99,240,93,0,10/24/2009 0:00,TPCW
10007,27,32,136,69,0,10/24/2009 0:00,TPCW
11502,2,70,279,95,0,10/24/2009 0:00,TPCW
12291,31,28,271,45,0,10/24/2009 0:00,TPCW
12291,31,39,382,163,0,10/24/2009 0:00,TPCW
13084,4,45,350,142,0,10/24/2009 0:00,TPCW
21121,33,42,259,31,0,10/24/2009 0:00,TPCW
21121,33,66,259,44,0,10/24/2009 0:00,TPCW
23848,15,76,303,142,0,10/24/2009 0:00,TPCW
23848,15,80,359,31,0,10/24/2009 0:00,TPCW
24396,12,98,213,157,0,10/24/2009 0:00,TPCW
27512,36,98,157,198,0,10/24/2009 0:00,TPCW
37657,25,31,339,60,0,10/24/2009 0:00,TPCW
39172,19,62,313,38,0,10/24/2009 0:00,TPCW
41129,39,5,359,17,0,10/24/2009 0:00,TPCW
43358,16,90,241,21,0,10/24/2009 0:00,TPCW
43450,3,96,243,145,0,10/24/2009 0:00,TPCW
44714,28,36,288,126,0,10/24/2009 0:00,TPCW
45391,40,8,101,31,0,10/24/2009 0:00,TPCW
46679,21,6,287,18,0,10/24/2009 0:00,TPCW
52508,30,59,321,96,0,10/24/2009 0:00,TPCW
14144,37,65,392,82,0,10/23/2009 0:00,TPCW
14461,30,97,300,168,0,10/23/2009 0:00,TPCW
14461,30,27,211,198,0,10/23/2009 0:00,TPCW
20359,9,3,225,127,0,10/23/2009 0:00,TPCW
26642,11,68,277,70,0,10/23/2009 0:00,TPCW
28316,18,55,124,134,0,10/23/2009 0:00,TPCW
30708,25,97,242,200,0,10/23/2009 0:00,TPCW
36039,1,15,400,143,0,10/23/2009 0:00,TPCW
36518,3,38,150,181,0,10/23/2009 0:00,TPCW
37203,38,41,140,103,0,10/23/2009 0:00,TPCW
41475,27,75,120,172,0,10/23/2009 0:00,TPCW
43659,19,71,281,141,0,10/23/2009 0:00,TPCW
43659,19,5,222,96,0,10/23/2009 0:00,TPCW
44984,10,67,218,51,0,10/23/2009 0:00,TPCW
45444,23,35,213,147,0,10/23/2009 0:00,TPCW
47105,40,34,297,189,0,10/23/2009 0:00,TPCW
49182,29,103,362,99,0,10/23/2009 0:00,TPCW
52216,6,96,309,110,0,10/23/2009 0:00,TPCW
53569,28,86,189,162,0,10/23/2009 0:00,TPCW
53569,28,105,264,62,0,10/23/2009 0:00,TPCW
54432,22,42,260,194,0,10/23/2009 0:00,TPCW
7326,4,46,244,151,0,10/22/2009 0:00,TPCW
7626,34,101,334,84,0,10/22/2009 0:00,TPCW
11945,21,17,125,76,0,10/22/2009 0:00,TPCW
16302,22,4,269,77,0,10/22/2009 0:00,TPCW
23347,9,39,217,155,0,10/22/2009 0:00,TPCW
24968,37,37,106,34,0,10/22/2009 0:00,TPCW
24968,37,56,336,143,0,10/22/2009 0:00,TPCW
27066,6,68,337,185,0,10/22/2009 0:00,TPCW
